window,market,qualifying_posts,positive,negative,neutral,current_net,baseline_n,baseline_net,vss,signal,breach_run,escalation
2026-04-18 18:00:00+00:00,Hyderabad,1485,645,356,484,19.461279461279464,2885,38.8214904679376,-19.360211006658137,BREACH,5,True
2026-04-18 18:15:00+00:00,Hyderabad,1432,623,376,433,17.248603351955303,2885,38.8214904679376,-21.572887115982297,BREACH,6,True
2026-04-18 18:30:00+00:00,Hyderabad,1177,646,158,373,41.46134239592183,2885,38.8214904679376,2.639851927984232,NORMAL,0,False
2026-04-18 18:45:00+00:00,Hyderabad,1083,557,151,375,37.48845798707294,2885,38.8214904679376,-1.3330324808646594,NORMAL,0,False
2026-04-18 19:00:00+00:00,Hyderabad,1129,563,205,361,31.709477413640393,2885,38.8214904679376,-7.112013054297208,NORMAL,0,False
2026-04-18 19:15:00+00:00,Hyderabad,1137,537,241,359,26.033421284080916,2885,38.8214904679376,-12.788069183856685,NORMAL,0,False
2026-04-18 19:30:00+00:00,Hyderabad,1136,587,152,397,38.29225352112676,2885,38.8214904679376,-0.5292369468108404,NORMAL,0,False
2026-04-18 19:45:00+00:00,Hyderabad,1054,510,187,357,30.64516129032258,2885,38.8214904679376,-8.17632917761502,NORMAL,0,False
2026-04-18 20:00:00+00:00,Hyderabad,1161,571,182,408,33.50559862187769,2885,38.8214904679376,-5.3158918460599125,NORMAL,0,False
2026-04-18 20:15:00+00:00,Hyderabad,1120,598,163,359,38.83928571428571,2885,38.8214904679376,0.017795246348107696,NORMAL,0,False
2026-04-18 20:30:00+00:00,Hyderabad,1115,613,175,327,39.28251121076233,2885,38.8214904679376,0.46102074282472927,NORMAL,0,False
2026-04-18 20:45:00+00:00,Hyderabad,1054,564,143,347,39.94307400379507,2885,38.8214904679376,1.121583535857468,NORMAL,0,False
2026-04-18 21:00:00+00:00,Hyderabad,1083,555,171,357,35.45706371191136,2885,38.8214904679376,-3.3644267560262406,NORMAL,0,False
2026-04-18 21:15:00+00:00,Hyderabad,1126,566,177,383,34.54706927175843,2885,38.8214904679376,-4.274421196179169,NORMAL,0,False
2026-04-18 21:30:00+00:00,Hyderabad,1051,539,153,359,36.72692673644149,2885,38.8214904679376,-2.094563731496109,NORMAL,0,False
2026-04-18 21:45:00+00:00,Hyderabad,1074,572,163,339,38.08193668528864,2885,38.8214904679376,-0.7395537826489615,NORMAL,0,False
2026-04-18 22:00:00+00:00,Hyderabad,546,291,81,174,38.46153846153846,2885,38.8214904679376,-0.3599520063991406,NORMAL,0,False
2026-04-18 22:15:00+00:00,Hyderabad,532,275,81,176,36.46616541353383,2885,38.8214904679376,-2.355325054403771,NORMAL,0,False
2026-04-18 22:30:00+00:00,Hyderabad,515,281,72,162,40.582524271844655,2885,38.8214904679376,1.761033803907054,NORMAL,0,False
2026-04-18 22:45:00+00:00,Hyderabad,531,275,76,180,37.47645951035781,2885,38.8214904679376,-1.3450309575797874,NORMAL,0,False
2026-04-18 23:00:00+00:00,Hyderabad,538,286,69,183,40.33457249070632,2885,38.8214904679376,1.513082022768721,NORMAL,0,False
2026-04-18 23:15:00+00:00,Hyderabad,575,311,84,180,39.47826086956521,2885,38.8214904679376,0.656770401627611,NORMAL,0,False
2026-04-18 23:30:00+00:00,Hyderabad,564,283,74,207,37.056737588652474,2885,38.8214904679376,-1.7647528792851261,NORMAL,0,False
2026-04-18 23:45:00+00:00,Hyderabad,545,251,87,207,30.091743119266056,2885,38.8214904679376,-8.729747348671545,NORMAL,0,False
2026-04-18 10:00:00+00:00,Mumbai,712,352,114,246,33.42696629213483,2874,37.09116214335422,-3.6641958512193895,NORMAL,0,False
2026-04-18 10:15:00+00:00,Mumbai,697,374,98,225,39.59827833572454,2874,37.09116214335422,2.5071161923703187,NORMAL,0,False
2026-04-18 10:30:00+00:00,Mumbai,660,336,115,209,33.48484848484848,2874,37.09116214335422,-3.6063136585057407,NORMAL,0,False
2026-04-18 10:45:00+00:00,Mumbai,737,421,93,223,44.50474898236092,2874,37.09116214335422,7.413586839006705,NORMAL,0,False
2026-04-18 11:00:00+00:00,Mumbai,682,357,107,218,36.65689149560117,2874,37.09116214335422,-0.4342706477530456,NORMAL,0,False
2026-04-18 11:15:00+00:00,Mumbai,691,358,110,223,35.89001447178003,2874,37.09116214335422,-1.2011476715741907,NORMAL,0,False
2026-04-18 11:30:00+00:00,Mumbai,703,367,101,235,37.83783783783784,2874,37.09116214335422,0.7466756944836206,NORMAL,0,False
2026-04-18 11:45:00+00:00,Mumbai,757,390,96,271,38.83751651254954,2874,37.09116214335422,1.7463543691953234,NORMAL,0,False
2026-04-18 12:00:00+00:00,Mumbai,930,427,190,313,25.48387096774194,2874,37.09116214335422,-11.607291175612279,NORMAL,0,False
2026-04-18 12:15:00+00:00,Mumbai,982,462,202,318,26.476578411405292,2874,37.09116214335422,-10.614583731948926,NORMAL,0,False
2026-04-18 12:30:00+00:00,Mumbai,973,493,176,304,32.57965056526208,2874,37.09116214335422,-4.51151157809214,NORMAL,0,False
2026-04-18 12:45:00+00:00,Mumbai,920,476,130,314,37.60869565217392,2874,37.09116214335422,0.5175335088197031,NORMAL,0,False
2026-04-18 13:00:00+00:00,Mumbai,1034,589,128,317,44.58413926499033,2874,37.09116214335422,7.492977121636109,NORMAL,0,False
2026-04-18 13:15:00+00:00,Mumbai,1027,619,117,291,48.88023369036027,2874,37.09116214335422,11.789071547006053,NORMAL,0,False
2026-04-18 13:30:00+00:00,Mumbai,871,456,118,297,38.80597014925373,2874,37.09116214335422,1.7148080058995134,NORMAL,0,False
2026-04-18 13:45:00+00:00,Mumbai,876,445,141,290,34.70319634703196,2874,37.09116214335422,-2.3879657963222556,NORMAL,0,False
2026-04-18 14:00:00+00:00,Mumbai,859,458,120,281,39.34807916181606,2874,37.09116214335422,2.2569170184618415,NORMAL,0,False
2026-04-18 14:15:00+00:00,Mumbai,915,484,126,305,39.12568306010929,2874,37.09116214335422,2.0345209167550706,NORMAL,0,False
2026-04-18 14:30:00+00:00,Mumbai,929,503,131,295,40.04305705059203,2874,37.09116214335422,2.951894907237815,NORMAL,0,False
2026-04-18 14:45:00+00:00,Mumbai,882,420,152,310,30.38548752834467,2874,37.09116214335422,-6.705674615009549,NORMAL,0,False
2026-04-18 15:00:00+00:00,Mumbai,1516,467,431,618,2.37467018469657,2874,37.09116214335422,-34.71649195865765,BREACH,1,False
2026-04-18 15:15:00+00:00,Mumbai,939,481,166,292,33.54632587859425,2874,37.09116214335422,-3.544836264759965,NORMAL,0,False
2026-04-18 15:30:00+00:00,Mumbai,871,446,143,282,34.78760045924225,2874,37.09116214335422,-2.303561684111969,NORMAL,0,False
2026-04-18 15:45:00+00:00,Mumbai,888,458,145,285,35.247747747747745,2874,37.09116214335422,-1.843414395606473,NORMAL,0,False
2026-04-18 16:00:00+00:00,Mumbai,933,512,135,286,40.40728831725616,2874,37.09116214335422,3.3161261739019423,NORMAL,0,False
2026-04-18 16:15:00+00:00,Mumbai,900,480,123,297,39.666666666666664,2874,37.09116214335422,2.5755045233124463,NORMAL,0,False
2026-04-18 16:30:00+00:00,Mumbai,992,507,160,325,34.97983870967742,2874,37.09116214335422,-2.1113234336767945,NORMAL,0,False
2026-04-18 16:45:00+00:00,Mumbai,844,449,113,282,39.81042654028436,2874,37.09116214335422,2.719264396930143,NORMAL,0,False
2026-04-18 17:00:00+00:00,Mumbai,1406,558,372,476,13.229018492176387,2874,37.09116214335422,-23.86214365117783,BREACH,1,False
2026-04-18 17:15:00+00:00,Mumbai,1425,557,384,484,12.140350877192985,2874,37.09116214335422,-24.95081126616123,BREACH,2,False
2026-04-18 17:30:00+00:00,Mumbai,1405,589,367,449,15.800711743772238,2874,37.09116214335422,-21.290450399581978,BREACH,3,True
2026-04-18 17:45:00+00:00,Mumbai,1393,567,339,487,16.367552045944002,2874,37.09116214335422,-20.723610097410216,BREACH,4,True
2026-04-18 18:00:00+00:00,Mumbai,1500,658,348,494,20.666666666666664,2874,37.09116214335422,-16.424495476687554,BREACH,5,True
2026-04-18 18:15:00+00:00,Mumbai,1413,609,341,463,18.966737438075018,2874,37.09116214335422,-18.1244247052792,BREACH,6,True
2026-04-18 18:30:00+00:00,Mumbai,1161,623,173,365,38.75968992248062,2874,37.09116214335422,1.6685277791264,NORMAL,0,False
2026-04-18 18:45:00+00:00,Mumbai,1115,572,165,378,36.502242152466366,2874,37.09116214335422,-0.5889199908878524,NORMAL,0,False
2026-04-18 19:00:00+00:00,Mumbai,1152,550,240,362,26.90972222222222,2874,37.09116214335422,-10.181439921131997,NORMAL,0,False
2026-04-18 19:15:00+00:00,Mumbai,1171,598,237,336,30.82835183603757,2874,37.09116214335422,-6.262810307316649,NORMAL,0,False
2026-04-18 19:30:00+00:00,Mumbai,1086,544,165,377,34.898710865561696,2874,37.09116214335422,-2.1924512777925216,NORMAL,0,False
2026-04-18 19:45:00+00:00,Mumbai,1112,543,189,380,31.83453237410072,2874,37.09116214335422,-5.256629769253497,NORMAL,0,False
2026-04-18 20:00:00+00:00,Mumbai,1104,577,148,379,38.858695652173914,2874,37.09116214335422,1.767533508819696,NORMAL,0,False
2026-04-18 20:15:00+00:00,Mumbai,1081,581,161,339,38.85291396854764,2874,37.09116214335422,1.7617518251934214,NORMAL,0,False
2026-04-18 20:30:00+00:00,Mumbai,1129,573,162,394,36.403897254207266,2874,37.09116214335422,-0.6872648891469524,NORMAL,0,False
2026-04-18 20:45:00+00:00,Mumbai,1093,576,148,369,39.15827996340347,2874,37.09116214335422,2.067117820049255,NORMAL,0,False
2026-04-18 21:00:00+00:00,Mumbai,1068,551,155,362,37.07865168539326,2874,37.09116214335422,-0.012510457960956956,NORMAL,0,False
2026-04-18 21:15:00+00:00,Mumbai,1049,547,166,336,36.32030505243089,2874,37.09116214335422,-0.7708570909233288,NORMAL,0,False
2026-04-18 21:30:00+00:00,Mumbai,1132,588,162,382,37.63250883392226,2874,37.09116214335422,0.5413466905680409,NORMAL,0,False
2026-04-18 21:45:00+00:00,Mumbai,1124,576,176,372,35.587188612099645,2874,37.09116214335422,-1.503973531254573,NORMAL,0,False
2026-04-18 22:00:00+00:00,Mumbai,528,281,76,171,38.82575757575758,2874,37.09116214335422,1.73459543240336,NORMAL,0,False
2026-04-18 22:15:00+00:00,Mumbai,554,295,100,159,35.1985559566787,2874,37.09116214335422,-1.8926061866755148,NORMAL,0,False
2026-04-18 22:30:00+00:00,Mumbai,513,273,63,177,40.93567251461989,2874,37.09116214335422,3.8445103712656703,NORMAL,0,False
2026-04-18 22:45:00+00:00,Mumbai,544,273,91,180,33.45588235294118,2874,37.09116214335422,-3.635279790413037,NORMAL,0,False
2026-04-18 23:00:00+00:00,Mumbai,561,278,78,205,35.650623885918,2874,37.09116214335422,-1.4405382574362164,NORMAL,0,False
2026-04-18 23:15:00+00:00,Mumbai,535,256,90,189,31.028037383177576,2874,37.09116214335422,-6.063124760176642,NORMAL,0,False
2026-04-18 23:30:00+00:00,Mumbai,543,283,91,169,35.35911602209944,2874,37.09116214335422,-1.7320461212547755,NORMAL,0,False
2026-04-18 23:45:00+00:00,Mumbai,552,295,85,172,38.04347826086957,2874,37.09116214335422,0.9523161175153518,NORMAL,0,False
